	params	train_accuracy	train_sensitivity	train_specificity	train_mcc	validation_accuracy	validation_sensitivity	validation_specificity	validation_mcc
5669	{'max_depth': 3, 'eta': 1, 'gamma': 0, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9627659574468085	0.974025974025974	0.954954954954955	0.9239676782133329	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
9670	{'max_depth': 8, 'eta': 0.01, 'gamma': 0, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9414893617021277	0.935064935064935	0.9459459459459459	0.8793149970880486	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
9174	{'max_depth': 6, 'eta': 1, 'gamma': 0.1, 'subsample': 0.4, 'lambda': 10, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9042553191489362	0.8701298701298701	0.9279279279279279	0.8014406085498244	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
8117	{'max_depth': 6, 'eta': 0.3, 'gamma': 0, 'subsample': 0.8, 'lambda': 10, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9042553191489362	0.8441558441558441	0.9459459459459459	0.8014340544954366	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
7552	{'max_depth': 6, 'eta': 0.1, 'gamma': 0.1, 'subsample': 0.4, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.824468085106383	0.7922077922077922	0.8468468468468469	0.6378245038638675	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
8853	{'max_depth': 6, 'eta': 1, 'gamma': 0, 'subsample': 0.4, 'lambda': 10, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9095744680851063	0.8701298701298701	0.9369369369369369	0.8123591051304466	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
1743	{'max_depth': 2, 'eta': 0.3, 'gamma': 0, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9202127659574468	0.8701298701298701	0.954954954954955	0.8346611681543492	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
9710	{'max_depth': 8, 'eta': 0.01, 'gamma': 0, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9521276595744681	0.961038961038961	0.9459459459459459	0.9020903578727654	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
8997	{'max_depth': 6, 'eta': 1, 'gamma': 0.01, 'subsample': 0.4, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8457446808510638	0.7142857142857143	0.9369369369369369	0.681169561052469	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
10604	{'max_depth': 8, 'eta': 0.1, 'gamma': 0.01, 'subsample': 0.4, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8882978723404256	0.8571428571428571	0.9099099099099099	0.7686281492156498	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
7751	{'max_depth': 6, 'eta': 0.1, 'gamma': 1, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9574468085106383	0.948051948051948	0.963963963963964	0.912015912015912	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
8995	{'max_depth': 6, 'eta': 1, 'gamma': 0.01, 'subsample': 0.4, 'lambda': 0.1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8191489361702128	0.7402597402597403	0.8738738738738738	0.6229420038570335	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
7637	{'max_depth': 6, 'eta': 0.1, 'gamma': 0.1, 'subsample': 0.8, 'lambda': 10, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8351063829787234	0.7532467532467533	0.8918918918918919	0.6562508608821278	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
8882	{'max_depth': 6, 'eta': 1, 'gamma': 0, 'subsample': 0.6, 'lambda': 10, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9468085106382979	0.948051948051948	0.9459459459459459	0.8906694435115339	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
4547	{'max_depth': 3, 'eta': 0.1, 'gamma': 1, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8829787234042553	0.7922077922077922	0.9459459459459459	0.7579203866155774	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
4544	{'max_depth': 3, 'eta': 0.1, 'gamma': 1, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7925531914893617	0.6883116883116883	0.8648648648648649	0.5661422108180453	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
11657	{'max_depth': 8, 'eta': 0.3, 'gamma': 0.1, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.925531914893617	0.8961038961038961	0.9459459459459459	0.8456191261886946	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
10600	{'max_depth': 8, 'eta': 0.1, 'gamma': 0.01, 'subsample': 0.4, 'lambda': 1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8031914893617021	0.7662337662337663	0.8288288288288288	0.5939171414594708	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
8118	{'max_depth': 6, 'eta': 0.3, 'gamma': 0, 'subsample': 0.8, 'lambda': 10, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.898936170212766	0.8961038961038961	0.9009009009009009	0.7927037561699275	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
6630	{'max_depth': 6, 'eta': 0.01, 'gamma': 0.01, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9202127659574468	0.8961038961038961	0.9369369369369369	0.8347517422842323	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
10158	{'max_depth': 8, 'eta': 0.01, 'gamma': 1, 'subsample': 0.6, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8936170212765957	0.8441558441558441	0.9279279279279279	0.7790420968609172	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
4587	{'max_depth': 3, 'eta': 0.1, 'gamma': 1, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8723404255319149	0.8051948051948052	0.918918918918919	0.7344995355060354	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
11723	{'max_depth': 8, 'eta': 0.3, 'gamma': 1, 'subsample': 0.4, 'lambda': 1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9095744680851063	0.8571428571428571	0.9459459459459459	0.8124098494344091	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
9205	{'max_depth': 6, 'eta': 1, 'gamma': 0.1, 'subsample': 0.6, 'lambda': 10, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9787234042553191	0.974025974025974	0.9819819819819819	0.956007956007956	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
5160	{'max_depth': 3, 'eta': 0.3, 'gamma': 0.1, 'subsample': 0.4, 'lambda': 1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7925531914893617	0.7142857142857143	0.8468468468468469	0.5676453435150679	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
10432	{'max_depth': 8, 'eta': 0.1, 'gamma': 0, 'subsample': 0.4, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8191489361702128	0.7792207792207793	0.8468468468468469	0.6260676260676261	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
12434	{'max_depth': 8, 'eta': 1, 'gamma': 0.1, 'subsample': 0.8, 'lambda': 10, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9787234042553191	0.974025974025974	0.9819819819819819	0.956007956007956	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
7722	{'max_depth': 6, 'eta': 0.1, 'gamma': 1, 'subsample': 0.4, 'lambda': 1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8882978723404256	0.8311688311688312	0.9279279279279279	0.7679072119945289	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
12196	{'max_depth': 8, 'eta': 1, 'gamma': 0.01, 'subsample': 0.4, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.851063829787234	0.8701298701298701	0.8378378378378378	0.6995072591380443	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
10592	{'max_depth': 8, 'eta': 0.1, 'gamma': 0.01, 'subsample': 0.4, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8191489361702128	0.7792207792207793	0.8468468468468469	0.6260676260676261	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
1731	{'max_depth': 2, 'eta': 0.3, 'gamma': 0, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9414893617021277	0.9090909090909091	0.963963963963964	0.8787798843843712	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
1733	{'max_depth': 2, 'eta': 0.3, 'gamma': 0, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9095744680851063	0.8441558441558441	0.954954954954955	0.8128751142228751	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
864	{'max_depth': 2, 'eta': 0.1, 'gamma': 0, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.776595744680851	0.6883116883116883	0.8378378378378378	0.5336959785378319	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
5002	{'max_depth': 3, 'eta': 0.3, 'gamma': 0.01, 'subsample': 0.4, 'lambda': 1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9042553191489362	0.8831168831168831	0.918918918918919	0.802035802035802	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
5766	{'max_depth': 3, 'eta': 1, 'gamma': 0.01, 'subsample': 0.2, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6542553191489362	0.5714285714285714	0.7117117117117117	0.28372180004604525	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
1741	{'max_depth': 2, 'eta': 0.3, 'gamma': 0, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.925531914893617	0.9090909090909091	0.9369369369369369	0.846027846027846	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
5926	{'max_depth': 3, 'eta': 1, 'gamma': 0.1, 'subsample': 0.2, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.6542553191489362	0.5714285714285714	0.7117117117117117	0.28372180004604525	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
5829	{'max_depth': 3, 'eta': 1, 'gamma': 0.01, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9627659574468085	0.974025974025974	0.954954954954955	0.9239676782133329	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
7278	{'max_depth': 6, 'eta': 0.1, 'gamma': 0, 'subsample': 0.6, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9627659574468085	0.961038961038961	0.963963963963964	0.9232223594924452	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
9826	{'max_depth': 8, 'eta': 0.01, 'gamma': 0.01, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9148936170212766	0.8701298701298701	0.9459459459459459	0.8234306145787086	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
7654	{'max_depth': 6, 'eta': 0.1, 'gamma': 0.1, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.973404255319149	0.987012987012987	0.963963963963964	0.9458449985539005	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
9830	{'max_depth': 8, 'eta': 0.01, 'gamma': 0.01, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9414893617021277	0.935064935064935	0.9459459459459459	0.8793149970880486	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
7319	{'max_depth': 6, 'eta': 0.1, 'gamma': 0, 'subsample': 0.8, 'lambda': 10, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9148936170212766	0.8701298701298701	0.9459459459459459	0.8234306145787086	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
12374	{'max_depth': 8, 'eta': 1, 'gamma': 0.1, 'subsample': 0.4, 'lambda': 10, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9042553191489362	0.8701298701298701	0.9279279279279279	0.8014406085498244	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
7587	{'max_depth': 6, 'eta': 0.1, 'gamma': 0.1, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9361702127659575	0.8831168831168831	0.972972972972973	0.8683685734848379	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
5667	{'max_depth': 3, 'eta': 1, 'gamma': 0, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9680851063829787	0.974025974025974	0.963963963963964	0.934497700383715	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
12097	{'max_depth': 8, 'eta': 1, 'gamma': 0, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9308510638297872	0.948051948051948	0.918918918918919	0.8597090473762641	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
6762	{'max_depth': 6, 'eta': 0.01, 'gamma': 0.1, 'subsample': 0.4, 'lambda': 1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8617021276595744	0.7922077922077922	0.9099099099099099	0.712188029176235	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
6470	{'max_depth': 6, 'eta': 0.01, 'gamma': 0, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9202127659574468	0.8961038961038961	0.9369369369369369	0.8347517422842323	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
8278	{'max_depth': 6, 'eta': 0.3, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 10, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.898936170212766	0.8961038961038961	0.9009009009009009	0.7927037561699275	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
5226	{'max_depth': 3, 'eta': 0.3, 'gamma': 0.1, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9574468085106383	0.935064935064935	0.972972972972973	0.911886902647	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
5911	{'max_depth': 3, 'eta': 1, 'gamma': 0.01, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9148936170212766	0.9090909090909091	0.918918918918919	0.824927058203262	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
7463	{'max_depth': 6, 'eta': 0.1, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9787234042553191	0.987012987012987	0.972972972972973	0.9564118288198057	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
7334	{'max_depth': 6, 'eta': 0.1, 'gamma': 0, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.973404255319149	0.987012987012987	0.963963963963964	0.9458449985539005	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
8367	{'max_depth': 6, 'eta': 0.3, 'gamma': 0.1, 'subsample': 0.4, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.898936170212766	0.8181818181818182	0.954954954954955	0.7912579799250515	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
1024	{'max_depth': 2, 'eta': 0.1, 'gamma': 0.01, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.776595744680851	0.6883116883116883	0.8378378378378378	0.5336959785378319	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
2848	{'max_depth': 2, 'eta': 1, 'gamma': 0.1, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9840425531914894	1.0	0.972972972972973	0.9677223188944681	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
7343	{'max_depth': 6, 'eta': 0.1, 'gamma': 0, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9521276595744681	0.948051948051948	0.954954954954955	0.9012686782902469	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
6983	{'max_depth': 6, 'eta': 0.01, 'gamma': 1, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9361702127659575	0.922077922077922	0.9459459459459459	0.868023868023868	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
12366	{'max_depth': 8, 'eta': 1, 'gamma': 0.1, 'subsample': 0.4, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9361702127659575	0.922077922077922	0.9459459459459459	0.868023868023868	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
2633	{'max_depth': 2, 'eta': 1, 'gamma': 0.01, 'subsample': 0.6, 'lambda': 1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8829787234042553	0.8311688311688312	0.918918918918919	0.7568478380020216	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
12036	{'max_depth': 8, 'eta': 1, 'gamma': 0, 'subsample': 0.4, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.851063829787234	0.8701298701298701	0.8378378378378378	0.6995072591380443	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
8837	{'max_depth': 6, 'eta': 1, 'gamma': 0, 'subsample': 0.4, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8457446808510638	0.7142857142857143	0.9369369369369369	0.681169561052469	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
9322	{'max_depth': 6, 'eta': 1, 'gamma': 1, 'subsample': 0.4, 'lambda': 1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.776595744680851	0.7532467532467533	0.7927927927927928	0.5422462417188276	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
5751	{'max_depth': 3, 'eta': 1, 'gamma': 0, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9148936170212766	0.9090909090909091	0.918918918918919	0.824927058203262	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
5219	{'max_depth': 3, 'eta': 0.3, 'gamma': 0.1, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9308510638297872	0.8961038961038961	0.954954954954955	0.856639624633063	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
7303	{'max_depth': 6, 'eta': 0.1, 'gamma': 0, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9787234042553191	0.987012987012987	0.972972972972973	0.9564118288198057	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
2212	{'max_depth': 2, 'eta': 0.3, 'gamma': 1, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9361702127659575	0.935064935064935	0.9369369369369369	0.8687553150754432	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
5157	{'max_depth': 3, 'eta': 0.3, 'gamma': 0.1, 'subsample': 0.4, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8563829787234043	0.7792207792207793	0.9099099099099099	0.7010006475509127	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
6503	{'max_depth': 6, 'eta': 0.01, 'gamma': 0, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9361702127659575	0.922077922077922	0.9459459459459459	0.868023868023868	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
9357	{'max_depth': 6, 'eta': 1, 'gamma': 1, 'subsample': 0.6, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9787234042553191	0.961038961038961	0.990990990990991	0.9560654202858703	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
5355	{'max_depth': 3, 'eta': 0.3, 'gamma': 1, 'subsample': 0.6, 'lambda': 1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.8776595744680851	0.7662337662337663	0.954954954954955	0.7484364816148432	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
9355	{'max_depth': 6, 'eta': 1, 'gamma': 1, 'subsample': 0.6, 'lambda': 1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9680851063829787	0.948051948051948	0.9819819819819819	0.9339761614664351	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
2540	{'max_depth': 2, 'eta': 1, 'gamma': 0, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9627659574468085	0.974025974025974	0.954954954954955	0.9239676782133329	0.675	0.5714285714285714	0.7307692307692307	0.2977325790784217
